,district_x,name_x,address,city_x,phone,email,original_name_x,Match,rowid,school,district_y,street,city_y,state,zip,original_name_y,name_y,simple_name,district,participating,duped,score
519,LAUSD,22944-enadia-way-enadia-way-technology-charter(lausd)--los-angeles-unified,22944 Enadia Way,West Hills,818-595-3900,No Data,Enadia Way Technology Charter,"[('22944 enadia way enadia way technology charter lausd   los angeles unified', 95.0, '22944-enadia-way-enadia-way-technology-charter(lausd)--los-angeles-unified')]",1641,Enadia Way Technology Charter(LAUSD),Los Angeles Unified,22944 Enadia Way,West Hills,CA,91307-2206,Enadia Way Technology Charter(LAUSD),Enadia Way Technology Charter,22944-enadia-way-enadia-way-technology-charter(lausd)--los-angeles-unified,,True,False, 95.0
520,LAUSD,16941-addison-st-encino-charter-elementary(lausd)--los-angeles-unified,16941 Addison St,Encino,818-784-1762,No Data,Encino Charter Elementary,"[('16941 addison st encino charter elementary lausd   los angeles unified', 95.0, '16941-addison-st-encino-charter-elementary(lausd)--los-angeles-unified')]",1642,Encino Charter Elementary(LAUSD),Los Angeles Unified,16941 Addison St.,Encino,CA,91316-3433,Encino Charter Elementary(LAUSD),Encino Charter Elementary,16941-addison-st-encino-charter-elementary(lausd)--los-angeles-unified,,True,False, 95.0
521,LAUSD,10100-variel-ave-ernest-lawrence-middle(lausd)--los-angeles-unified,10100 Variel Ave,Chatsworth,818-678-7900,No Data,Ernest Lawrence Middle School,"[('10100 variel ave ernest lawrence middle lausd   los angeles unified', 88.14432989690721, '10100-variel-ave-ernest-lawrence-middle(lausd)--los-angeles-unified')]",1644,Ernest Lawrence Middle(LAUSD),Los Angeles Unified,10100 Variel Ave.,Chatsworth,CA,91311-3050,Ernest Lawrence Middle(LAUSD),Ernest Lawrence Middle,10100-variel-ave-ernest-lawrence-middle(lausd)--los-angeles-unified,,True,False, 88.14432989690721
522,LAUSD,,10100 Variel Ave,Chatsworth,818-678-7924,No Data,Ernest Lawrence Middle School Gifted Magnet,[],0,Ernest Lawrence Middle School Gifted Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
523,LAUSD,,10100 Variel Ave,Chatsworth,818-678-7900,,Ernest Lawrence Middle School Pioneering Science Magnet,[],0,Ernest Lawrence Middle School Pioneering Science Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
524,LAUSD,308-weymouth-ave-ernest-p-willenberg-special-education-center(lausd)--los-angeles-unified,308 Weymouth Ave,San Pedro,310-548-1371,No Data,Ernest P Willenberg Special Education Center,"[('308 weymouth ave ernest p willenberg special education center lausd   los angeles unified', 95.0, '308-weymouth-ave-ernest-p-willenberg-special-education-center(lausd)--los-angeles-unified')]",1645,Ernest P. Willenberg Special Education Center(LAUSD),Los Angeles Unified,308 Weymouth Ave.,San Pedro,CA,90732-3426,Ernest P. Willenberg Special Education Center(LAUSD),Ernest P. Willenberg Special Education Center,308-weymouth-ave-ernest-p-willenberg-special-education-center(lausd)--los-angeles-unified,,True,False, 95.0
525,LAUSD,13400-erwin-st-erwin-elementary(lausd)--los-angeles-unified,13400 Erwin St,Van Nuys,818-988-6292,No Data,Erwin Elementary,"[('13400 erwin st erwin elementary lausd   los angeles unified', 90.0, '13400-erwin-st-erwin-elementary(lausd)--los-angeles-unified')]",1646,Erwin Elementary(LAUSD),Los Angeles Unified,13400 Erwin St.,Van Nuys,CA,91401-3014,Erwin Elementary(LAUSD),Erwin Elementary,13400-erwin-st-erwin-elementary(lausd)--los-angeles-unified,,True,False, 90.0
526,LAUSD,25902-eshelman-ave-eshelman-avenue-elementary(lausd)--los-angeles-unified,25902 Eshelman Ave,Lomita,310-326-1576,No Data,Eshelman Avenue Elementary,"[('25902 eshelman ave eshelman avenue elementary lausd   los angeles unified', 95.0, '25902-eshelman-ave-eshelman-avenue-elementary(lausd)--los-angeles-unified')]",1648,Eshelman Avenue Elementary(LAUSD),Los Angeles Unified,25902 Eshelman Ave.,Lomita,CA,90717-3223,Eshelman Avenue Elementary(LAUSD),Eshelman Avenue Elementary,25902-eshelman-ave-eshelman-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
527,LAUSD,680-little-st-esperanza-elementary(lausd)--los-angeles-unified,680 Little St,Los Angeles,213-484-0326,No Data,Esperanza Elementary,"[('680 little st esperanza elementary lausd   los angeles unified', 90.0, '680-little-st-esperanza-elementary(lausd)--los-angeles-unified')]",1253,Esperanza Elementary(LAUSD),Los Angeles Unified,680 Little St.,Los Angeles,CA,90017-1644,Esperanza Elementary(LAUSD),Esperanza Elementary,680-little-st-esperanza-elementary(lausd)--los-angeles-unified,,True,False, 90.0
528,LAUSD,4211-dozier-st-esteban-torres-east-la-performing-arts-magnet(lausd)--los-angeles-unified,4211 Dozier St,Los Angeles,323-265-6725,No Data,Esteban Torres HS - East Los Angeles Performing Arts Magnet,"[('4211 dozier st esteban torres east la performing arts magnet lausd   los angeles unified', 93.13725490196079, '4211-dozier-st-esteban-torres-east-la-performing-arts-magnet(lausd)--los-angeles-unified')]",1254,Esteban Torres East LA Performing Arts Magnet(LAUSD),Los Angeles Unified,4211 Dozier St.,Los Angeles,CA,90063-3422,Esteban Torres East LA Performing Arts Magnet(LAUSD),Esteban Torres East LA Performing Arts Magnet,4211-dozier-st-esteban-torres-east-la-performing-arts-magnet(lausd)--los-angeles-unified,,True,False, 93.13725490196079
529,LAUSD,4211-dozier-st-east-los-angeles-renaissance-academy-at-esteban-e-torres-high-no-2(lausd)--los-angeles-unified,4211 Dozier St,Los Angeles,323-265-6760,No Data,Esteban Torres HS - East Los Angeles Renaissance Academy,"[('4211 dozier st east los angeles renaissance academy at esteban e torres high no 2 lausd   los angeles unified', 93.0612244897959, '4211-dozier-st-east-los-angeles-renaissance-academy-at-esteban-e-torres-high-no-2(lausd)--los-angeles-unified')]",1358,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2(LAUSD),Los Angeles Unified,4211 Dozier St.,Los Angeles,CA,90063-3422,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2(LAUSD),East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,4211-dozier-st-east-los-angeles-renaissance-academy-at-esteban-e-torres-high-no-2(lausd)--los-angeles-unified,,True,False, 93.0612244897959
530,LAUSD,,4211 Dozier St,Los Angeles,323-265-6795,,Esteban Torres HS - Engineer & Technology Academy,[],0,Esteban Torres HS - Engineer & Technology Academy (LAUSD),,,,,,,,,LAUSD,True,False,
531,LAUSD,4211-dozier-st-humanitas-academy-of-art-and-technology-at-esteban-e-torres-high-no-4(lausd)--los-angeles-unified,4211 Dozier St,Los Angeles,323-265-6830,No Data,Esteban Torres HS - Humanitas Academy of Art & Technology,"[('4211 dozier st humanitas academy of art and technology at esteban e torres high no 4 lausd   los angeles unified', 93.03448275862068, '4211-dozier-st-humanitas-academy-of-art-and-technology-at-esteban-e-torres-high-no-4(lausd)--los-angeles-unified')]",2029,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4(LAUSD),Los Angeles Unified,4211 Dozier St.,Los Angeles,CA,90063-3422,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4(LAUSD),Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4,4211-dozier-st-humanitas-academy-of-art-and-technology-at-esteban-e-torres-high-no-4(lausd)--los-angeles-unified,,True,False, 93.03448275862068
532,LAUSD,,4211 Dozier St,Los Angeles,323-265-6865,No Data,Esteban Torres HS - Social Justice Leadership Acad Magnet,[],0,Esteban Torres HS - Social Justice Leadership Acad Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
533,LAUSD,,120 E 57th St,Los Angeles,323-846-4860,No Data,Estrella Elementary,[],0,Estrella Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
534,LAUSD,806-euclid-ave-euclid-avenue-elementary(lausd)--los-angeles-unified,806 Euclid Ave,Los Angeles,323-263-6792,No Data,Euclid Avenue Elementary,"[('806 euclid ave euclid avenue elementary lausd   los angeles unified', 95.0, '806-euclid-ave-euclid-avenue-elementary(lausd)--los-angeles-unified')]",1256,Euclid Avenue Elementary(LAUSD),Los Angeles Unified,806 Euclid Ave.,Los Angeles,CA,90023-1549,Euclid Avenue Elementary(LAUSD),Euclid Avenue Elementary,806-euclid-ave-euclid-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
535,LAUSD,,806 Euclid Ave,Los Angeles,323-263-6792,No Data,Euclid Avenue Elementary DL Two-Way Im Spanish,[],0,Euclid Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
536,LAUSD,,806 Euclid Ave,Los Angeles,323-263-6792,No Data,Euclid Avenue Elementary Gifted/STEAM Magnet,[],0,Euclid Avenue Elementary Gifted/STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
537,LAUSD,2730-ganahl-st-evergreen-avenue-elementary(lausd)--los-angeles-unified,2730 Ganahl St,Los Angeles,323-269-0415,No Data,Evergreen Avenue Elementary,"[('2730 ganahl st evergreen avenue elementary lausd   los angeles unified', 95.0, '2730-ganahl-st-evergreen-avenue-elementary(lausd)--los-angeles-unified')]",1257,Evergreen Avenue Elementary(LAUSD),Los Angeles Unified,2730 Ganahl St.,Los Angeles,CA,90033-2019,Evergreen Avenue Elementary(LAUSD),Evergreen Avenue Elementary,2730-ganahl-st-evergreen-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
538,LAUSD,13101-dronfield-ave-evergreen-continuation(lausd)--los-angeles-unified,13101 Dronfield Ave,Sylmar,818-367-5989,No Data,Evergreen Continuation High,"[('13101 dronfield ave evergreen continuation lausd   los angeles unified', 90.29702970297029, '13101-dronfield-ave-evergreen-continuation(lausd)--los-angeles-unified')]",1258,Evergreen Continuation(LAUSD),Los Angeles Unified,13101 Dronfield Ave.,Sylmar,CA,91342-4360,Evergreen Continuation(LAUSD),Evergreen Continuation,13101-dronfield-ave-evergreen-continuation(lausd)--los-angeles-unified,,True,False, 90.29702970297029
539,LAUSD,6501-fair-ave-fair-avenue-elementary(lausd)--los-angeles-unified,6501 Fair Ave,North Hollywood,818-761-5444,No Data,Fair Avenue Elementary,"[('6501 fair ave fair avenue elementary lausd   los angeles unified', 90.0, '6501-fair-ave-fair-avenue-elementary(lausd)--los-angeles-unified')]",1261,Fair Avenue Elementary(LAUSD),Los Angeles Unified,6501 Fair Ave.,North Hollywood,CA,91606-2603,Fair Avenue Elementary(LAUSD),Fair Avenue Elementary,6501-fair-ave-fair-avenue-elementary(lausd)--los-angeles-unified,,True,False, 90.0
540,LAUSD,1403-fairburn-ave-fairburn-avenue-elementary(lausd)--los-angeles-unified,1403 Fairburn Ave,Los Angeles,310-470-1344,No Data,Fairburn Avenue Elementary,"[('1403 fairburn ave fairburn avenue elementary lausd   los angeles unified', 95.0, '1403-fairburn-ave-fairburn-avenue-elementary(lausd)--los-angeles-unified')]",1262,Fairburn Avenue Elementary(LAUSD),Los Angeles Unified,1403 Fairburn Ave.,Los Angeles,CA,90024-6014,Fairburn Avenue Elementary(LAUSD),Fairburn Avenue Elementary,1403-fairburn-ave-fairburn-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
541,LAUSD,7850-melrose-ave-fairfax-senior-high(lausd)--los-angeles-unified,7850 Melrose Ave,Los Angeles,323-370-1200,No Data,Fairfax Senior High,"[('7850 melrose ave fairfax senior high lausd   los angeles unified', 90.0, '7850-melrose-ave-fairfax-senior-high(lausd)--los-angeles-unified')]",1263,Fairfax Senior High(LAUSD),Los Angeles Unified,7850 Melrose Ave.,Los Angeles,CA,90046-7210,Fairfax Senior High(LAUSD),Fairfax Senior High,7850-melrose-ave-fairfax-senior-high(lausd)--los-angeles-unified,,True,False, 90.0
542,LAUSD,,7850 Melrose Ave,Los Angeles,323-370-1230,No Data,Fairfax Senior High Police Academy Magnet,[],0,Fairfax Senior High Police Academy Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
543,LAUSD,,7850 Melrose Ave,Los Angeles,323-370-1230,No Data,Fairfax Senior High Visual Arts Magnet,[],0,Fairfax Senior High Visual Arts Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
544,LAUSD,2660-ruth-swiggett-dr-farmdale-elementary(lausd)--los-angeles-unified,2660 Ruth Swiggett Dr,Los Angeles,323-222-6659,No Data,Farmdale Elementary,"[('2660 ruth swiggett dr farmdale elementary lausd   los angeles unified', 95.0, '2660-ruth-swiggett-dr-farmdale-elementary(lausd)--los-angeles-unified')]",1267,Farmdale Elementary(LAUSD),Los Angeles Unified,2660 Ruth Swiggett Dr.,Los Angeles,CA,90032-2708,Farmdale Elementary(LAUSD),Farmdale Elementary,2660-ruth-swiggett-dr-farmdale-elementary(lausd)--los-angeles-unified,,True,False, 95.0
545,LAUSD,,2660 Ruth Swiggett Dr,Los Angeles,323-222-6659,No Data,Farmdale Elementary DL Two-Way Im Spanish,[],0,Farmdale Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
546,LAUSD,1200-plaza-del-sol-felicitas-and-gonzalo-mendez-high(lausd)--los-angeles-unified,1200 Plaza Del Sol,Los Angeles,323-981-5400,No Data,Felicitas And Gonzalo Mendez Senior High,"[('1200 plaza del sol felicitas and gonzalo mendez high lausd   los angeles unified', 89.59349593495935, '1200-plaza-del-sol-felicitas-and-gonzalo-mendez-high(lausd)--los-angeles-unified')]",1268,Felicitas and Gonzalo Mendez High(LAUSD),Los Angeles Unified,1200 Plaza Del Sol,Los Angeles,CA,90033-2730,Felicitas and Gonzalo Mendez High(LAUSD),Felicitas and Gonzalo Mendez High,1200-plaza-del-sol-felicitas-and-gonzalo-mendez-high(lausd)--los-angeles-unified,,True,False, 89.59349593495935
547,LAUSD,,12001 Art St,Sun Valley,818-767-0380,,Fernangeles DL One & Two-Way Im Spanish,[],0,Fernangeles DL One & Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
548,LAUSD,12001-art-st-fernangeles-elementary(lausd)--los-angeles-unified,12001 Art St,Sun Valley,818-767-0380,No Data,Fernangeles Elementary,"[('12001 art st fernangeles elementary lausd   los angeles unified', 90.0, '12001-art-st-fernangeles-elementary(lausd)--los-angeles-unified')]",2102,Fernangeles Elementary(LAUSD),Los Angeles Unified,12001 Art St.,Sun Valley,CA,91352-2499,Fernangeles Elementary(LAUSD),Fernangeles Elementary,12001-art-st-fernangeles-elementary(lausd)--los-angeles-unified,,True,False, 90.0
549,LAUSD,,510 W 111th St,Los Angeles,323-756-9268,No Data,Figueroa Street Elementary,[],0,Figueroa Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
550,LAUSD,5701-fishburn-ave-fishburn-avenue-elementary(lausd)--los-angeles-unified,5701 Fishburn Ave,Maywood,323-560-0878,No Data,Fishburn Avenue Elementary,"[('5701 fishburn ave fishburn avenue elementary lausd   los angeles unified', 95.0, '5701-fishburn-ave-fishburn-avenue-elementary(lausd)--los-angeles-unified')]",2110,Fishburn Avenue Elementary(LAUSD),Los Angeles Unified,5701 Fishburn Ave.,Maywood,CA,90270-2819,Fishburn Avenue Elementary(LAUSD),Fishburn Avenue Elementary,5701-fishburn-ave-fishburn-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
551,LAUSD,,5701 Fishburn Ave,Maywood,323-560-0878,No Data,Fishburn Avenue Elementary DL Two-Way Im Spanish,[],0,Fishburn Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
552,LAUSD,3350-fletcher-dr-fletcher-drive-elementary(lausd)--los-angeles-unified,3350 Fletcher Dr,Los Angeles,323-254-5246,No Data,Fletcher Drive Elementary,"[('3350 fletcher dr fletcher drive elementary lausd   los angeles unified', 95.0, '3350-fletcher-dr-fletcher-drive-elementary(lausd)--los-angeles-unified')]",2111,Fletcher Drive Elementary(LAUSD),Los Angeles Unified,3350 Fletcher Dr.,Los Angeles,CA,90065-2915,Fletcher Drive Elementary(LAUSD),Fletcher Drive Elementary,3350-fletcher-dr-fletcher-drive-elementary(lausd)--los-angeles-unified,,True,False, 95.0
553,LAUSD,,3350 Fletcher Dr,Los Angeles,323-254-5246,No Data,Fletcher Drive Elementary STEAM Magnet,[],0,Fletcher Drive Elementary STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
554,LAUSD,7211-bell-ave-florence-avenue-elementary(lausd)--los-angeles-unified,7211 Bell Ave,Los Angeles,323-582-0758,No Data,Florence Avenue Elementary,"[('7211 bell ave florence avenue elementary lausd   los angeles unified', 95.0, '7211-bell-ave-florence-avenue-elementary(lausd)--los-angeles-unified')]",2112,Florence Avenue Elementary(LAUSD),Los Angeles Unified,7211 Bell Ave.,Los Angeles,CA,90001-2716,Florence Avenue Elementary(LAUSD),Florence Avenue Elementary,7211-bell-ave-florence-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
555,LAUSD,,7211 Bell Ave,Los Angeles,323-582-0758,No Data,Florence Avenue Elementary DL Two-Way Im Spanish,[],0,Florence Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
556,LAUSD,,1963 E 103rd St,Los Angeles,323-569-8141,,Florence Griffith Joyner Elem Visual/Perf Arts Magnet,[],0,Florence Griffith Joyner Elem Visual/Perf Arts Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
557,LAUSD,1963-east-103rd-st-florence-griffith-joyner-elementary(lausd)--los-angeles-unified,1963 E 103rd St,Los Angeles,323-569-8141,No Data,Florence Griffith Joyner Elementary,"[('1963 east 103rd st florence griffith joyner elementary lausd   los angeles unified', 93.30357142857142, '1963-east-103rd-st-florence-griffith-joyner-elementary(lausd)--los-angeles-unified')]",2113,Florence Griffith Joyner Elementary(LAUSD),Los Angeles Unified,1963 East 103rd St.,Los Angeles,CA,90002-3123,Florence Griffith Joyner Elementary(LAUSD),Florence Griffith Joyner Elementary,1963-east-103rd-st-florence-griffith-joyner-elementary(lausd)--los-angeles-unified,,True,False, 93.30357142857142
558,LAUSD,,3311 N Figueroa St,Los Angeles,323-224-4800,No Data,Florence Nightingale Middle Med/Hea/Kinesiology Magnet,[],0,Florence Nightingale Middle Med/Hea/Kinesiology Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
559,LAUSD,3311-north-figueroa-st-florence-nightingale-middle(lausd)--los-angeles-unified,3311 N Figueroa St,Los Angeles,323-224-4800,No Data,Florence Nightingale Middle School,"[('3311 north figueroa st florence nightingale middle lausd   los angeles unified', 87.15596330275228, '3311-north-figueroa-st-florence-nightingale-middle(lausd)--los-angeles-unified')]",2114,Florence Nightingale Middle(LAUSD),Los Angeles Unified,3311 North Figueroa St.,Los Angeles,CA,90065-1527,Florence Nightingale Middle(LAUSD),Florence Nightingale Middle,3311-north-figueroa-st-florence-nightingale-middle(lausd)--los-angeles-unified,,True,False, 87.15596330275228
560,LAUSD,,3311 N Figueroa St,Los Angeles,323-224-4800,,Florence Nightingale Middle School Bus Entrprshp Tech Magnet,[],0,Florence Nightingale Middle School Bus Entrprshp Tech Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
