id,california_oid,phone,participating,rowid,school,district_y,address_y,status,latitude,longitude,Match
1842,197571369863,(626) 282-2919,,71,Happy Day School Inc. (Alhambra Unified),Alhambra Unified,507 N. Chandler Ave,Active,34.067494,-118.132338,"[('507 n chandler ave happy day school inc  alhambra unified', 95.0, '507-n-chandler-ave-happy day school inc.-alhambra-unified')]"
1843,nan,,,72,Independence High (Alternative) (Alhambra Unified),Alhambra Unified,20 South Marengo Ave.,,,,[]
1844,1975713275,(626) 282-9736,,73,Lily's Garden Preschool and Kindergarten (Alhambra Unified),Alhambra Unified,616 S Chapel Ave,Active,34.089616,-118.119321,"[('616 s chapel ave lily s garden preschool and kindergarten alhambra unified', 95.0, ""616-s-chapel-ave-lily's garden preschool and kindergarten-alhambra-unified"")]"
1845,19757136964647,(626) 289-3364,,74,St. Therese School (Alhambra Unified),Alhambra Unified,1106 East Alhambra Rd.,Active,34.105866,-118.118532,"[('1106 east alhambra rd st  therese school alhambra unified', 95.0, '1106-east-alhambra-rd-st. therese school-alhambra-unified')]"
1846,197571311118,(626) 943-6620,,75,William Northrup Elementary (Alhambra Unified),Alhambra Unified,409 South Atlantic Blvd.,Active,34.096780,-118.134660,"[('409 south atlantic blvd william northrup elementary alhambra unified', 95.0, '409-south-atlantic-blvd-william northrup elementary-alhambra-unified')]"
1847,197571311126,(626) 570-6260,,76,Ynez Elementary (Alhambra Unified),Alhambra Unified,120 South Ynez Ave.,Active,34.062080,-118.129041,"[('120 south ynez ave ynez elementary alhambra unified', 90.0, '120-south-ynez-ave-ynez elementary-alhambra-unified')]"
1848,197571369646,(626) 284-5778,,77,St. Thomas More Catholic Elementary (Alhambra Unified),Alhambra Unified,2510 South Fremont Ave.,Active,34.064158,-118.147167,"[('2510 south fremont ave st  thomas more catholic elementary alhambra unified', 95.0, '2510-south-fremont-ave-st. thomas more catholic elementary-alhambra-unified')]"
1851,19747991995133,(661) 575-1026,,1,Antelope Valley ROP (Antelope Valley ROP),Antelope Valley ROP,1156 East Ave. S,Active,34.557956,-118.106767,"[('1156 east ave s antelope valley rop antelope valley rop', 90.0, '1156-east-ave-s-antelope valley rop-antelope-valley-rop')]"
1852,nan,,,2,SOAR High (Students On Academic Rise) (Antelope Valley Union High),Antelope Valley Union High,3041 West Avenue K,,,,[]
1853,19642466159123,(818) 900-3628,,3,Stanza International Academy (Antelope Valley Union High),Antelope Valley Union High,177 Holston Dr.,Active,34.665525,-118.129183,"[('177 holston dr stanza international academy antelope valley union high', 90.0, '177-holston-dr-stanza international academy-antelope-valley-union-high')]"
1854,19642481,(661) 533-9000,,4,William J. (Pete) Knight High (Antelope Valley Union High),Antelope Valley Union High,37423 70th St. East,Active,34.561450,-118.008287,"[('37423 70th st east william j   pete  knight high antelope valley union high', 88.08510638297872, '37423-70th-st-east-william j. (pete) knight high-antelope-valley-union-high')]"
1855,1964241203,(661) 948-7655,,5,Academies of the Antelope Valley (Antelope Valley Union High),Antelope Valley Union High,6300 West Avenue L,Active,34.660140,-118.241042,"[('6300 west avenue l academies of the antelope valley antelope valley union high', 90.0, '6300-west-avenue-l-academies of the antelope valley-antelope-valley-union-high')]"
1856,196424619171,(661) 942-3042,,6,Antelope Valley Adult/Independent Study (Antelope Valley Union High),Antelope Valley Union High,45110 Third St. East,Active,34.702601,-118.125464,"[('45110 third st east antelope valley adult independent study antelope valley union high', 95.0, '45110-third-st-east-antelope valley adult/independent study-antelope-valley-union-high')]"
1857,196424619213,(661) 948-8552,,7,Antelope Valley High (Antelope Valley Union High),Antelope Valley Union High,44900 North Division St.,Active,34.699110,-118.130348,"[('44900 north division st antelope valley high antelope valley union high', 90.0, '44900-north-division-st-antelope valley high-antelope-valley-union-high')]"
1858,19642461996537,(661) 942-3357,,8,Desert Sands Charter (Antelope Valley Union High),Antelope Valley Union High,44130 20th St. West,Active,34.684768,-118.164172,"[('44130 20th st west desert sands charter antelope valley union high', 90.0, '44130-20th-st-west-desert sands charter-antelope-valley-union-high')]"
1859,19642461931732,(661) 948-7555,,9,Desert Winds Continuation High (Antelope Valley Union High),Antelope Valley Union High,415 East Kettering St.,Active,34.700412,-118.123390,"[('415 east kettering st desert winds continuation high antelope valley union high', 90.0, '415-east-kettering-st-desert winds continuation high-antelope-valley-union-high')]"
1860,19642487,(661) 946-3800,,1,Eastside High (Antelope Valley Union High),Antelope Valley Union High,3200 East Ave. J-8,Active,34.682501,-118.073252,"[('3200 east ave j 8 eastside high antelope valley union high', 90.0, '3200-east-ave-j-8-eastside high-antelope-valley-union-high')]"
1861,19642461995398,(661) 538-0304,,111,Highland High (Antelope Valley Union High),Antelope Valley Union High,39055 25th St. West,Active,34.585226,-118.174001,"[('39055 25th st west highland high antelope valley union high', 90.0, '39055-25th-st-west-highland high-antelope-valley-union-high')]"
1862,19642461995844,(661) 726-7649,,112,Lancaster High (Antelope Valley Union High),Antelope Valley Union High,44701 32nd St. West,Active,34.694853,-118.188352,"[('44701 32nd st west lancaster high antelope valley union high', 90.0, '44701-32nd-st-west-lancaster high-antelope-valley-union-high')]"
1863,196424619956,(661) 944-5209,,113,Littlerock High (Antelope Valley Union High),Antelope Valley Union High,10833 East Avenue R,Active,34.572721,-117.935954,"[('10833 east avenue r littlerock high antelope valley union high', 90.0, '10833-east-avenue-r-littlerock high-antelope-valley-union-high')]"
1864,19642461936624,(661) 273-3181,,114,Palmdale High (Antelope Valley Union High),Antelope Valley Union High,2137 East Avenue R,Active,34.572775,-118.091943,"[('2137 east avenue r palmdale high antelope valley union high', 90.0, '2137-east-avenue-r-palmdale high-antelope-valley-union-high')]"
1865,196424669356,(661) 943-3255,,115,Paraclete High School (Antelope Valley Union High),Antelope Valley Union High,42145 N. 30Th St. W,Active,34.648200,-118.184399,"[('42145 n 30th st w paraclete high school antelope valley union high', 90.0, '42145-n-30th-st-w-paraclete high school-antelope-valley-union-high')]"
1866,19642461995968,(661) 729-3936,,116,Phoenix High Community Day (Antelope Valley Union High),Antelope Valley Union High,"228 East Ave., H8",Active,34.711275,-118.128623,"[('228 east ave  h8 phoenix high community day antelope valley union high', 90.0, '228-east-ave,-h8-phoenix high community day-antelope-valley-union-high')]"
1867,196424619351,(661) 718-3100,,117,Quartz Hill High (Antelope Valley Union High),Antelope Valley Union High,6040 West Avenue L,Active,34.660109,-118.240034,"[('6040 west avenue l quartz hill high antelope valley union high', 90.0, '6040-west-avenue-l-quartz hill high-antelope-valley-union-high')]"
1868,19642461996644,(661) 274-1230,,118,R. Rex Parris High (Antelope Valley Union High),Antelope Valley Union High,38801 Clock Tower Plaza Dr.,Active,34.587457,-118.119525,"[('38801 clock tower plaza dr r  rex parris high antelope valley union high', 87.95454545454547, '38801-clock-tower-plaza-dr-r. rex parris high-antelope-valley-union-high')]"
1869,196426169745,(626) 574-8229,,119,Arcadia Christian School (Arcadia Unified),Arcadia Unified,1900 South Santa Anita Ave.,Active,34.117411,-118.029300,"[('1900 south santa anita ave arcadia christian school arcadia unified', 95.0, '1900-south-santa-anita-ave-arcadia christian school-arcadia-unified')]"
1870,1964261622,(626) 398-2388,,1,Arcadia College Preparatory (Arcadia Unified),Arcadia Unified,"145 East Duarte Rd., Unit 801",Active,34.130611,-118.026118,"[('145 east duarte rd  unit 801 arcadia college preparatory arcadia unified', 95.0, '145-east-duarte-rd,-unit-801-arcadia college preparatory-arcadia-unified')]"
1871,196426119288,(626) 821-1711,,121,Arcadia High (Arcadia Unified),Arcadia Unified,180 Campus Dr.,Active,34.130636,-118.038650,"[('180 campus dr arcadia high arcadia unified', 90.0, '180-campus-dr-arcadia high-arcadia-unified')]"
1872,196426169752,(626) 447-3513,,122,Arcadia Montessori School (Arcadia Unified),Arcadia Unified,1406 South Santa Anita Ave.,Active,34.123828,-118.030553,"[('1406 south santa anita ave arcadia montessori school arcadia unified', 95.0, '1406-south-santa-anita-ave-arcadia montessori school-arcadia-unified')]"
1873,196426170787,(626) 294-0661,,123,Arroyo Pacific Academy (Arcadia Unified),Arcadia Unified,325 North Santa Anita Ave.,Active,34.144011,-118.032095,"[('325 north santa anita ave arroyo pacific academy arcadia unified', 95.0, '325-north-santa-anita-ave-arroyo pacific academy-arcadia-unified')]"
1874,196426111134,(626) 821-8351,,124,Baldwin Stocker Elementary (Arcadia Unified),Arcadia Unified,422 West Lemon Ave.,Active,34.118191,-118.046215,"[('422 west lemon ave baldwin stocker elementary arcadia unified', 95.0, '422-west-lemon-ave-baldwin stocker elementary-arcadia-unified')]"
1875,19642616977821,(626) 446-5588,,125,Barnhart School (Arcadia Unified),Arcadia Unified,240 West Colorado Blvd.,Active,34.145379,-118.039697,"[('240 west colorado blvd barnhart school arcadia unified', 95.0, '240-west-colorado-blvd-barnhart school-arcadia-unified')]"
1876,196426111159,(626) 821-8353,,126,Camino Grove Elementary (Arcadia Unified),Arcadia Unified,700 Camino Grove Ave.,Active,34.125482,-118.017110,"[('700 camino grove ave camino grove elementary arcadia unified', 95.0, '700-camino-grove-ave-camino grove elementary-arcadia-unified')]"
1877,196426157467,(626) 821-8362,,127,First Avenue Middle (Arcadia Unified),Arcadia Unified,301 South First Ave.,Active,34.136774,-118.028351,"[('301 south first ave first avenue middle arcadia unified', 95.0, '301-south-first-ave-first avenue middle-arcadia-unified')]"
1878,196426161246,(626) 821-8363,,128,Foothills Middle (Arcadia Unified),Arcadia Unified,171 East Sycamore Ave.,Active,34.152912,-118.026051,"[('171 east sycamore ave foothills middle arcadia unified', 95.0, '171-east-sycamore-ave-foothills middle-arcadia-unified')]"
1879,196426111167,(626) 821-8354,,129,Highland Oaks Elementary (Arcadia Unified),Arcadia Unified,10 Virginia Dr.,Active,34.160294,-118.031243,"[('10 virginia dr highland oaks elementary arcadia unified', 95.0, '10-virginia-dr-highland oaks elementary-arcadia-unified')]"
1880,196426111175,(626) 821-8355,,1,Holly Avenue Elementary (Arcadia Unified),Arcadia Unified,360 West Duarte Rd.,Active,34.127517,-118.044446,"[('360 west duarte rd holly avenue elementary arcadia unified', 95.0, '360-west-duarte-rd-holly avenue elementary-arcadia-unified')]"
1881,19642616962294,(626) 447-6312,,131,Holy Angels School (Arcadia Unified),Arcadia Unified,360 Campus Dr.,Active,34.130373,-118.044727,"[('360 campus dr holy angels school arcadia unified', 90.0, '360-campus-dr-holy angels school-arcadia-unified')]"
1882,196426111183,(626) 821-8346,,132,Hugo Reid Elementary (Arcadia Unified),Arcadia Unified,1000 Hugo Reid Dr.,Active,34.138089,-118.062644,"[('1000 hugo reid dr hugo reid elementary arcadia unified', 95.0, '1000-hugo-reid-dr-hugo reid elementary-arcadia-unified')]"
1883,196426111191,(626) 821-8357,,133,Longley Way Elementary (Arcadia Unified),Arcadia Unified,2601 Longley Way,Active,34.107822,-118.041191,"[('2601 longley way longley way elementary arcadia unified', 95.0, '2601-longley-way-longley way elementary-arcadia-unified')]"
1884,nan,,,134,Rancho Learning Center (Alternative) (Arcadia Unified),Arcadia Unified,150 South Third Ave.,,,,[]
1885,196426157475,(626) 821-8361,,135,Richard Henry Dana Middle (Arcadia Unified),Arcadia Unified,1401 South First Ave.,Active,34.124234,-118.028092,"[('1401 south first ave richard henry dana middle arcadia unified', 95.0, '1401-south-first-ave-richard henry dana middle-arcadia-unified')]"
1888,196427911217,(626) 858-6800,,147,Alice M. Ellington Elementary (Azusa Unified),Azusa Unified,5034 North Clydebank,Active,34.103441,-117.921085,"[('5034 north clydebank alice m  ellington elementary azusa unified', 95.0, '5034-north-clydebank-alice m. ellington elementary-azusa-unified')]"
1889,1964279192,(626) 582-8400,,148,Azusa Adult Education Center (Azusa Unified),Azusa Unified,1040 East Gladstone St.,Active,34.113828,-117.886588,"[('1040 east gladstone st azusa adult education center azusa unified', 95.0, '1040-east-gladstone-st-azusa adult education center-azusa-unified')]"
1890,196427911241,(626) 633-8700,,149,Clifford D. Murray Elementary (Azusa Unified),Azusa Unified,505 East Renwick Rd.,Active,34.111151,-117.901967,"[('505 east renwick rd clifford d  murray elementary azusa unified', 95.0, '505-east-renwick-rd-clifford d. murray elementary-azusa-unified')]"
1891,196427911258,(626) 815-6600,,1,Foothill Middle (Azusa Unified),Azusa Unified,151 North Fenimore Ave.,Active,34.123368,-117.893325,"[('151 north fenimore ave foothill middle azusa unified', 95.0, '151-north-fenimore-ave-foothill middle-azusa-unified')]"
1892,19642791933449,(626) 815-3600,,151,Gladstone High (Azusa Unified),Azusa Unified,1340 North Enid,Active,34.104997,-117.914362,"[('1340 north enid gladstone high azusa unified', 95.0, '1340-north-enid-gladstone high-azusa-unified')]"
1893,196427911274,(626) 815-5245,,152,Henry Dalton Elementary (Azusa Unified),Azusa Unified,500 East 10th St.,Active,34.138935,-117.902339,"[('500 east 10th st henry dalton elementary azusa unified', 95.0, '500-east-10th-st-henry dalton elementary-azusa-unified')]"
1894,196427131227,(626) 815-4700,,153,Longfellow (Azusa Unified),Azusa Unified,245 West 10th St.,Active,34.139509,-117.909773,"[('245 west 10th st longfellow azusa unified', 90.0, '245-west-10th-st-longfellow-azusa-unified')]"
1896,1964279112,(626) 815-5800,,154,Magnolia Elementary (Azusa Unified),Azusa Unified,945 East Nearfield,Active,34.116741,-117.888901,"[('945 east nearfield magnolia elementary azusa unified', 95.0, '945-east-nearfield-magnolia elementary-azusa-unified')]"
1897,196427911316,(626) 815-5104,,155,Paramount Elementary (Azusa Unified),Azusa Unified,409 West Paramount St.,Active,34.118105,-117.911617,"[('409 west paramount st paramount elementary azusa unified', 95.0, '409-west-paramount-st-paramount elementary-azusa-unified')]"
1898,19642791931765,(626) 852-8300,,156,Sierra High (Azusa Unified),Azusa Unified,1040 East Gladstone St.,Active,34.113828,-117.886588,"[('1040 east gladstone st sierra high azusa unified', 95.0, '1040-east-gladstone-st-sierra high-azusa-unified')]"
1899,196427911324,(626) 815-5144,,157,Slauson Intermediate (Azusa Unified),Azusa Unified,340 West Fifth St.,Active,34.129818,-117.910640,"[('340 west fifth st slauson intermediate azusa unified', 95.0, '340-west-fifth-st-slauson intermediate-azusa-unified')]"
1900,19642796963813,(626) 334-2018,,158,St. Frances of Rome Elementary (Azusa Unified),Azusa Unified,734 North Pasadena Ave.,Active,34.134616,-117.901769,"[('734 north pasadena ave st  frances of rome elementary azusa unified', 95.0, '734-north-pasadena-ave-st. frances of rome elementary-azusa-unified')]"
1901,196427911332,(626) 633-8600,,159,Valleydale Elementary (Azusa Unified),Azusa Unified,700 South Lark Ellen,Active,34.110877,-117.916415,"[('700 south lark ellen valleydale elementary azusa unified', 95.0, '700-south-lark-ellen-valleydale elementary-azusa-unified')]"
1902,1964279113,(626) 815-4800,,1,Victor F. Hodge Elementary (Azusa Unified),Azusa Unified,700 West 11th St.,Active,34.140839,-117.914983,"[('700 west 11th st victor f  hodge elementary azusa unified', 95.0, '700-west-11th-st-victor f. hodge elementary-azusa-unified')]"
1903,196427911357,(626) 633-8500,,161,W. R. Powell Elementary (Azusa Unified),Azusa Unified,1035 East Mauna Loa,Active,34.125125,-117.886637,"[('1035 east mauna loa w  r  powell elementary azusa unified', 95.0, '1035-east-mauna-loa-w. r. powell elementary-azusa-unified')]"
1904,196427919528,(626) 815-3400,,162,Azusa High (Azusa Unified),Azusa Unified,240 North Cerritos Ave.,Active,34.125392,-117.899365,"[('240 north cerritos ave azusa high azusa unified', 95.0, '240-north-cerritos-ave-azusa high-azusa-unified')]"
1905,196427911225,(626) 815-5184,,163,Center Middle (Azusa Unified),Azusa Unified,5500 North Cerritos Ave.,Active,34.113011,-117.898882,"[('5500 north cerritos ave center middle azusa unified', 95.0, '5500-north-cerritos-ave-center middle-azusa-unified')]"
1906,196427911233,(626) 815-5269,,164,Charles H. Lee Elementary (Azusa Unified),Azusa Unified,550 North Cerritos Ave.,Active,34.130820,-117.899969,"[('550 north cerritos ave charles h  lee elementary azusa unified', 95.0, '550-north-cerritos-ave-charles h. lee elementary-azusa-unified')]"
