CDS Code,County,District,School,Status,Closed Date,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Phone,Phone Extension,Email
19101996152839,Los Angeles,Los Angeles County Office of Education,Ecole Claire Fontaine,Active,No Data,No Data,33.992837,-118.456057,6/27/2022,815 Venice Blvd,Venice,CA,(310) 881-9686,No Data,bonjour@laclairefontaine.org
19101990140681,Los Angeles,Los Angeles County Office of Education,Environmental Charter High School  – Gardena (ECHS-G),Active,No Data,www.ecsonline.org,33.887035,-118.325328,1/21/2022,2818 Manhattan Beach Blvd.,Gardena,CA,(310) 214-3408,No Data,info@ecsonline.org
19101990121772,Los Angeles,Los Angeles County Office of Education,Environmental Charter Middle School – Gardena (ECMS-G),Active,No Data,www.ecmsgardena.org,33.880446,-118.289578,3/25/2022,812 W. 165th Place,Gardena,CA,(310) 425-1605,No Data,info@ecsonline.org
19101990127498,Los Angeles,Los Angeles County Office of Education,Environmental Charter Middle School – Inglewood (ECMS-I),Active,No Data,www.ecsonline.org,33.930642,-118.335892,3/25/2022,3600 W. Imperial Highway,Inglewood,CA,(310) 793-0157,No Data,info@ecsonline.org
19101991932813,Los Angeles,Los Angeles County Office of Education,Excelsior Continuation High,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,No Data,No Data,No Data,No Data,No Data,No Data
19101991932839,Los Angeles,Los Angeles County Office of Education,Excelsior Evening High Sch)Def,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,No Data,No Data,No Data,No Data,No Data,No Data
19101996085930,Los Angeles,Los Angeles County Office of Education,Field School,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,1525 Seabright Ave.,Long Beach,CA,No Data,No Data,No Data
19101991930882,Los Angeles,Los Angeles County Office of Education,Firestone Community Day Center,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,958 East 108th St.,Los Angeles,CA,No Data,No Data,No Data
19101990140400,Los Angeles,Los Angeles County Office of Education,Future Is Now Preparatory,Closed,9/16/2021,Information Not Available,34.647813,-118.488103,9/17/2021,41600 Lake Hughes Rd.,Lake Hughes,CA,Information Not Available,No Data,Information Not Available
19101991933720,Los Angeles,Los Angeles County Office of Education,Gonzales (David) Camp,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,1301 North Las Virgenes Rd.,Calabasas,CA,No Data,No Data,No Data
19101990121970,Los Angeles,Los Angeles County Office of Education,"Gonzales, David Camp",Closed,2/28/2018,No Data,34.089615,-118.705513,10/23/2018,1301 North Las Virgenes Rd.,Calabasas,CA,Information Not Available,No Data,No Data
19101996071765,Los Angeles,Los Angeles County Office of Education,Harbor Hospital Education Unit,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,1000 W. Carson Way,Torrance,CA,No Data,No Data,No Data
19101996071773,Los Angeles,Los Angeles County Office of Education,Hollydale School for Oh,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,5511 Main St.,Paramount,CA,No Data,No Data,No Data
19101991931906,Los Angeles,Los Angeles County Office of Education,Holton (Karl) Camp,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,12653 North Lit. Tujunga Canyon Rd.,San Fernando,CA,No Data,No Data,No Data
19101990125229,Los Angeles,Los Angeles County Office of Education,HOPE Leadership Charter,Closed,3/14/2012,No Data,No Data,No Data,9/24/2014,"450 Bauchet St., Eighth Fl.",Los Angeles,CA,Information Not Available,No Data,Information Not Available
19101990134346,Los Angeles,Los Angeles County Office of Education,Intellectual Virtues Academy,Active,No Data,www.academylongbeach.org,33.787916,-118.189829,3/25/2022,1637 Long Beach Blvd.,Long Beach,CA,(562) 283-4456,No Data,info@academylongbeach.org
19101991995869,Los Angeles,Los Angeles County Office of Education,International Polytechnic High,Active,No Data,No Data,34.050370,-117.820714,11/5/2021,"3801 West Temple Ave., Bldg. 128-16",Pomona,CA,(909) 839-2320,No Data,No Data
19101990106880,Los Angeles,Los Angeles County Office of Education,Jardin de la Infancia,Active,No Data,No Data,34.035321,-118.262415,11/5/2021,"1400 S Broadway Los Angeles, CA 90015",Los Angeles,CA,(213) 614-1745,No Data,No Data
19101990122044,Los Angeles,Los Angeles County Office of Education,Jarvis Camp,Closed,6/30/2018,No Data,34.660165,-118.225412,7/20/2018,5300 West Ave. l,Lancaster,CA,Information Not Available,No Data,No Data
19101991936129,Los Angeles,Los Angeles County Office of Education,John Munz,Merged,6/30/1989,No Data,No Data,No Data,6/24/1999,42220 Lake Hughes Rd.,Lake Hughes,CA,No Data,No Data,No Data
19101999005430,Los Angeles,Los Angeles County Office of Education,John Munz,Merged,6/30/1989,No Data,No Data,No Data,6/24/1999,42220 Lake Hughes Rd.,Lake Hughes,CA,No Data,No Data,No Data
19101991934058,Los Angeles,Los Angeles County Office of Education,Karl Holton (Boys Camp),Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,No Data,No Data,No Data,No Data,No Data,No Data
19101991934587,Los Angeles,Los Angeles County Office of Education,Kilpatrick (Vernon),Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,427 South Encinal Canyon Rd.,Malibu,CA,No Data,No Data,No Data
19101990140772,Los Angeles,Los Angeles County Office of Education,KIPP Poder Public,Active,No Data,www.kippsocal.org/poder,34.020533,-118.141923,10/13/2021,630 Leonard Ave.,Los Angeles,CA,(213) 489-4461,No Data,dsalazar@kippsocal.org
19101991934892,Los Angeles,Los Angeles County Office of Education,Kirby (Dorothy) Center,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,1500 South McDonnell St.,Los Angeles,CA,No Data,No Data,No Data
19101990121905,Los Angeles,Los Angeles County Office of Education,"Kirby, Dorothy Camp",Active,No Data,No Data,34.011983,-118.170193,11/5/2021,1500 South McDonnell Ave.,City Of Commerce,CA,(323) 263-5106,No Data,No Data
19101991933399,Los Angeles,Los Angeles County Office of Education,L.A. County High School for the Arts,Active,No Data,www.lachsa.net,34.062369,-118.171605,11/5/2021,5151 State University Dr.,Los Angeles,CA,(323) 343-2550,No Data,No Data
19101996071781,Los Angeles,Los Angeles County Office of Education,Lancaster Special Ed Unit MH,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,44310 N. Hardwood Ave.,Lancaster,CA,No Data,No Data,No Data
19101990128025,Los Angeles,Los Angeles County Office of Education,Lashon Academy,Active,No Data,http://lashonacademy.org,34.206356,-118.457491,3/25/2022,7477 Kester Ave.,Van Nuys,CA,(818) 514-4566,No Data,enroll@lashonacademy.org
19101990139170,Los Angeles,Los Angeles County Office of Education,Lashon Academy City,Active,No Data,www.lashonacademy.org,34.026630,-118.324179,11/5/2021,3109 Sixth Ave.,Los Angeles,CA,(818) 514-4566,No Data,josh@lashonacademy.org
19101991931138,Los Angeles,Los Angeles County Office of Education,Lathrop Hall Girls' School,Merged,11/3/1986,No Data,No Data,No Data,6/24/1999,1605 Eastlake Ave.,Los Angeles,CA,No Data,No Data,No Data
19101991932573,Los Angeles,Los Angeles County Office of Education,Littlerock Placement CDC,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,10353 E. Ave. S-14,Littlerock,CA,No Data,No Data,No Data
19101991930890,Los Angeles,Los Angeles County Office of Education,Long Beach Community Day Cente,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,"205 East Broadway, 4th Fl.",Long Beach,CA,No Data,No Data,No Data
19101991935170,Los Angeles,Los Angeles County Office of Education,Long Beach Continuation High S,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,No Data,No Data,No Data,No Data,No Data,No Data
19101991995240,Los Angeles,Los Angeles County Office of Education,Los Angeles County Juvenile Hall/Community,Closed,6/30/2010,Information Not Available,33.916978,-118.128604,7/2/2013,9300 Imperial Hwy.,Downey,CA,Information Not Available,No Data,No Data
19101991995232,Los Angeles,Los Angeles County Office of Education,Los Angeles County Special Education,Closed,6/30/2019,Information Not Available,33.916978,-118.128604,8/28/2019,9300 Imperial Hwy.,Downey,CA,Information Not Available,No Data,No Data
19101990121871,Los Angeles,Los Angeles County Office of Education,Los Padrinos Juvenile Hall,Closed,7/30/2019,No Data,33.933578,-118.163154,10/16/2019,7285 East Quill Dr.,Downey,CA,Information Not Available,No Data,No Data
19101991935394,Los Angeles,Los Angeles County Office of Education,Los Padrinos-North,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,7285 East Quill Dr.,Downey,CA,No Data,No Data,No Data
19101991935386,Los Angeles,Los Angeles County Office of Education,Los Padrinos-South,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,7285 East Quill Dr.,Downey,CA,No Data,No Data,No Data
19101991935451,Los Angeles,Los Angeles County Office of Education,Maclaren Children's Center,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,4024 North Durfee,El Monte,CA,No Data,No Data,No Data
19101996119945,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy,Active,No Data,https://msal.magnoliapublicschools.org,34.201083,-118.530541,1/21/2022,18238 Sherman Way,Reseda,CA,(818) 609-0507,No Data,No Data
19101990115212,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 2,Active,No Data,http://msa2.magnoliapublicschools.org,34.186690,-118.505421,3/25/2022,17125 Victory Blvd.,Van Nuys,CA,(818) 758-0300,No Data,No Data
19101990115030,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 3,Active,No Data,http://msa3.magnoliapublicschools.org,33.851607,-118.249577,3/25/2022,1254 East Helmick St.,Carson,CA,(310) 637-3806,No Data,No Data
19101990137679,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 5,Active,No Data,http://msa5.magnoliapublicschools.org/,34.200724,-118.530231,3/25/2022,18238 Sherman Way,Reseda,CA,(818) 705-5676,No Data,msa5@magnoliapublicschools.org
19101991932599,Los Angeles,Los Angeles County Office of Education,Masada Placement CDC,Merged,11/3/1986,No Data,No Data,No Data,6/24/1999,16315 Grevillea Ave.,Lawndale,CA,No Data,No Data,No Data
19101996094148,Los Angeles,Los Angeles County Office of Education,McCobb Placement CDC,Merged,11/4/1986,No Data,No Data,No Data,6/24/1999,432 S. Normandie,Los Angeles,CA,No Data,No Data,No Data
19101990122036,Los Angeles,Los Angeles County Office of Education,McNair Camp,Closed,7/30/2019,No Data,34.660165,-118.225412,10/16/2019,5300 West Ave. l,Lancaster,CA,Information Not Available,No Data,No Data
19101991931229,Los Angeles,Los Angeles County Office of Education,Mendenhall (William) Camp,Merged,11/3/1986,No Data,No Data,No Data,6/24/1999,42230 Lake Hughes Rd.,Lake Hughes,CA,No Data,No Data,No Data
19101990122010,Los Angeles,Los Angeles County Office of Education,"Mendenhall, William Camp",Closed,6/30/2017,No Data,34.652898,-118.480681,7/20/2018,42230 North Lake Hughes Rd.,Lake Hughes,CA,Information Not Available,No Data,No Data
19101991935691,Los Angeles,Los Angeles County Office of Education,Miller (Fred) Camp,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,433 South Encinal Canyon Rd.,Malibu,CA,No Data,No Data,No Data
19101990121947,Los Angeles,Los Angeles County Office of Education,"Miller, Fred C. Camp",Closed,6/30/2017,No Data,34.091702,-118.835917,7/20/2018,433 South Encinal Canyon Rd.,Malibu,CA,Information Not Available,No Data,No Data
19101991932771,Los Angeles,Los Angeles County Office of Education,Mira Loma Camp,Merged,11/3/1986,No Data,No Data,No Data,6/24/1999,5700 West Ave. I,Lancaster,CA,No Data,No Data,No Data
19101991931203,Los Angeles,Los Angeles County Office of Education,Munz (John) Camp,Merged,6/30/1987,No Data,No Data,No Data,6/24/1999,42220 Lake Hughes Rd.,Lake Hughes,CA,No Data,No Data,No Data
19101990122002,Los Angeles,Los Angeles County Office of Education,"Munz, John Camp",Closed,6/30/2017,No Data,34.654273,-118.470163,7/24/2017,42220 North Lake Hughes Rd.,Lake Hughes,CA,Information Not Available,No Data,No Data
19101990121822,Los Angeles,Los Angeles County Office of Education,"Nidorf, Barry J.",Active,No Data,No Data,34.314485,-118.484129,11/5/2021,16350 Filbert St.,Sylmar,CA,(818) 367-5942,No Data,No Data
19101990100776,Los Angeles,Los Angeles County Office of Education,North Valley Military Institute,Active,No Data,http://novamil.org,34.234622,-118.396563,11/5/2021,12105 Allegheny St.,Sun Valley,CA,(818) 368-1557,No Data,info@novamil.org
19101991996198,Los Angeles,Los Angeles County Office of Education,Northwest Day,Closed,7/1/2005,No Data,No Data,No Data,1/30/2009,"7400 Van Nuys Blvd., Ste. 2",Van Nuys,CA,Information Not Available,No Data,No Data
19101991936483,Los Angeles,Los Angeles County Office of Education,Oak Grove Boys Campschool,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,No Data,No Data,No Data,No Data,No Data,No Data
19101996116883,Los Angeles,Los Angeles County Office of Education,Odyssey Charter,Active,No Data,www.odysseycharterschool.org,34.199346,-118.162116,11/5/2021,725 West Altadena Dr.,Altadena,CA,(626) 229-0993,No Data,No Data
19101990122028,Los Angeles,Los Angeles County Office of Education,Onizuka Camp,Closed,7/30/2019,No Data,34.660165,-118.225412,10/16/2019,5300 West Ave. l,Lancaster,CA,Information Not Available,No Data,No Data
19101990109918,Los Angeles,Los Angeles County Office of Education,Opportunities Unlimited Charter High,Closed,6/30/2014,Information Not Available,33.996155,-118.277941,10/20/2017,5100 South Broadway Ave.,Los Angeles,CA,Information Not Available,No Data,Information Not Available
19101996094213,Los Angeles,Los Angeles County Office of Education,Optimist Boys Home Ranch,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,6957 N. Figueroa St.,Los Angeles,CA,No Data,No Data,No Data
19101990127522,Los Angeles,Los Angeles County Office of Education,Optimist Charter,Closed,8/13/2020,Information Not Available,34.128523,-118.187757,10/12/2020,6957 North Figueroa St.,Los Angeles,CA,Information Not Available,No Data,Information Not Available
19101991932607,Los Angeles,Los Angeles County Office of Education,Optimist Placement Community Day Center,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,6957 North Figueroa St.,Los Angeles,CA,No Data,No Data,No Data
19101991995265,Los Angeles,Los Angeles County Office of Education,Other County-Wide Programs,Closed,3/2/1992,No Data,No Data,No Data,6/24/1999,5151 State University Dr.,Los Angeles,CA,No Data,No Data,No Data
19101996094239,Los Angeles,Los Angeles County Office of Education,Pacific Lodge Placement CDC,Merged,11/4/1986,No Data,No Data,No Data,6/24/1999,4900 Serrania Ave.,Woodland Hills,CA,No Data,No Data,No Data
19101990123612,Los Angeles,Los Angeles County Office of Education,Pacific Lodge Residential Education Center,Closed,6/30/2017,No Data,34.157824,-118.588138,7/20/2018,4900 Serrania Ave.,Woodland Hills,CA,Information Not Available,No Data,No Data
19101991936525,Los Angeles,Los Angeles County Office of Education,Pacific Shores High School,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,No Data,No Data,No Data,No Data,No Data,No Data
19101991932748,Los Angeles,Los Angeles County Office of Education,Penny Lane Placement CDC,Merged,11/3/1986,No Data,No Data,No Data,6/24/1999,15314 Rayen,Sepulveda,CA,No Data,No Data,No Data
19101990123604,Los Angeles,Los Angeles County Office of Education,Phoenix Academy Residential Education Center,Closed,6/30/2019,No Data,34.280288,-118.382751,10/16/2019,11600 Eldrige Ave.,Lake View Terrace,CA,Information Not Available,No Data,No Data
19101991932615,Los Angeles,Los Angeles County Office of Education,Pomona CDC,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,420 North Reservoir,Pomona,CA,No Data,No Data,No Data
19101991937721,Los Angeles,Los Angeles County Office of Education,Pomona Valley Community Day Ce,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,145 E. Monterey Rd.,Pomona,CA,No Data,No Data,No Data
19101990102145,Los Angeles,Los Angeles County Office of Education,Progressive Education Entrepreneurial Charter,Closed,10/15/2004,No Data,No Data,No Data,10/20/2017,2600 South LaBrea Ave.,Los Angeles,CA,Information Not Available,No Data,No Data
19101991996214,Los Angeles,Los Angeles County Office of Education,Renaissance County Community,Active,No Data,www.lacoe.edu,33.898285,-118.332893,11/5/2021,14600 Cerise Ave.,Hawthorne,CA,(310) 970-9910,No Data,No Data
19101990122069,Los Angeles,Los Angeles County Office of Education,Resnik Camp,Closed,6/30/2017,No Data,34.660165,-118.225412,7/24/2017,5300 West Ave. l,Lancaster,CA,Information Not Available,No Data,No Data
19101990121954,Los Angeles,Los Angeles County Office of Education,Road to Success Academy at Campus Kilpatrick,Active,No Data,No Data,34.091785,-118.835647,11/5/2021,427 South Encinal Canyon Rd.,Malibu,CA,(818) 889-1225,No Data,No Data
19101991937317,Los Angeles,Los Angeles County Office of Education,Rockey (Glenn) Camp,Merged,11/3/1986,No Data,No Data,No Data,12/27/2005,1900 North Sycamore Rd.,San Dimas,CA,No Data,No Data,No Data
19101990121939,Los Angeles,Los Angeles County Office of Education,"Rockey, Glenn Camp",Active,No Data,No Data,34.132640,-117.797672,11/5/2021,1900 North Sycamore Canyon Rd.,San Dimas,CA,(909) 599-8435,No Data,No Data
19101990135582,Los Angeles,Los Angeles County Office of Education,Russell Westbrook Why Not? High School,Active,No Data,www.russellwestbrookwhynoths.org,33.995341,-118.308512,3/25/2022,1755 West 52nd St.,Los Angeles,CA,(213) 745-4928,No Data,info@lapromisefund.org
19101990134361,Los Angeles,Los Angeles County Office of Education,Russell Westbrook Why Not? Middle School,Active,No Data,www.russellwestbrookwhynotms.org,34.001137,-118.309155,3/25/2022,1700 West 46th St.,Los Angeles,CA,(323) 403-0770,No Data,info@lapromisefund.org
